theta,dtheta,surrate,initialGuess,a
0.8683013028671789,0.0087266462599716,0.0212499999999999,20.0,61.007151020071554
0.8683013028671789,0.0087266462599716,0.02175,20.0,60.20522695623872
0.8683013028671789,0.0087266462599716,0.02225,20.0,59.4288988872348
0.8683013028671789,0.0087266462599716,0.02275,20.0,58.67680132939657
0.8683013028671789,0.0087266462599716,0.02325,20.0,57.947755845341625
0.8683013028671789,0.0087266462599716,0.02375,20.0,57.24079753866336
0.8683013028671789,0.0087266462599716,0.02425,20.0,56.55461348313119
0.8683013028671789,0.0087266462599716,0.02475,20.0,55.888155325971454
0.8683013028671789,0.0087266462599716,0.02525,20.0,55.24112436656412
0.8683013028671789,0.0087266462599716,0.02575,20.0,54.61168337657857
0.8683013028671789,0.0087266462599716,0.02625,20.0,54.00003621825229
0.8683013028671789,0.0087266462599716,0.02675,20.0,53.40456567434472
0.8683013028671789,0.0087266462599716,0.02725,20.0,52.82532568871738
0.8683013028671789,0.0087266462599716,0.02775,20.0,52.26093293325008
0.8683013028671789,0.0087266462599716,0.02825,20.0,51.71125542329244
0.8683013028671789,0.0087266462599716,0.0287499999999999,20.0,51.17520587172249
0.8683013028671789,0.0087266462599716,0.0292499999999999,20.0,50.6531506077339
0.8683013028671789,0.0087266462599716,0.02975,20.0,50.1433121513619
0.8770279491271505,0.0087266462599716,0.01025,20.0,91.88734464375186
0.8770279491271505,0.0087266462599716,0.01075,20.0,89.532199181931
0.8770279491271505,0.0087266462599716,0.01125,20.0,87.33866098732173
0.8770279491271505,0.0087266462599716,0.01175,20.0,85.28916795098401
0.8770279491271505,0.0087266462599716,0.01225,20.0,83.36871195179383
0.8770279491271505,0.0087266462599716,0.01275,20.0,81.56438099298346
0.8770279491271505,0.0087266462599716,0.01325,20.0,79.8649977404195
0.8770279491271505,0.0087266462599716,0.01375,20.0,78.2608313715975
0.8770279491271505,0.0087266462599716,0.01425,20.0,76.74336579740459
0.8770279491271505,0.0087266462599716,0.01475,20.0,75.30511167746036
0.8770279491271505,0.0087266462599716,0.01525,20.0,73.93945277997246
0.8770279491271505,0.0087266462599716,0.01575,20.0,72.64051951305618
0.8770279491271505,0.0087266462599716,0.01625,20.0,71.4030841284737
0.8770279491271505,0.0087266462599716,0.01675,20.0,70.22247334386388
0.8770279491271505,0.0087266462599716,0.01725,20.0,69.09449506404434
0.8770279491271505,0.0087266462599716,0.01775,20.0,68.01537659102588
0.8770279491271505,0.0087266462599716,0.01825,20.0,66.98168568675456
0.8770279491271505,0.0087266462599716,0.01875,20.0,65.98779255952472
0.8770279491271505,0.0087266462599716,0.01925,20.0,65.02961008173436
0.8770279491271505,0.0087266462599716,0.01975,20.0,64.10515200892341
0.8770279491271505,0.0087266462599716,0.02025,20.0,63.21255030962555
0.8770279491271505,0.0087266462599716,0.02075,20.0,62.349928354175226
0.8770279491271505,0.0087266462599716,0.0212499999999999,20.0,61.51589653618071
0.8770279491271505,0.0087266462599716,0.02175,20.0,60.70872222088433
0.8770279491271505,0.0087266462599716,0.02225,20.0,59.927284779570414
0.8770279491271505,0.0087266462599716,0.02275,20.0,59.170125664953815
0.8770279491271505,0.0087266462599716,0.02325,20.0,58.43613565655154
0.8770279491271505,0.0087266462599716,0.02375,20.0,57.72397978417509
0.8770279491271505,0.0087266462599716,0.02425,20.0,57.032821672868586
0.8770279491271505,0.0087266462599716,0.02475,20.0,56.36210782416015
0.8770279491271505,0.0087266462599716,0.02525,20.0,55.70959824168908
0.8770279491271505,0.0087266462599716,0.02575,20.0,55.07626211604799
0.8770279491271505,0.0087266462599716,0.02625,20.0,54.45929371207872
0.8770279491271505,0.0087266462599716,0.02675,20.0,53.85990385735822
0.8770279491271505,0.0087266462599716,0.02725,20.0,53.27560516783949
0.8770279491271505,0.0087266462599716,0.02775,20.0,52.707119216140846
0.8770279491271505,0.0087266462599716,0.02825,20.0,52.15301551209228
0.8770279491271505,0.0087266462599716,0.0287499999999999,20.0,51.61293277864788
0.8770279491271505,0.0087266462599716,0.0292499999999999,20.0,51.08619581980484
0.8770279491271505,0.0087266462599716,0.02975,20.0,50.57251242315146
0.8857545953871222,0.0087266462599716,0.01025,20.0,92.63751965220904
0.8857545953871222,0.0087266462599716,0.01075,20.0,90.26376551678936
0.8857545953871222,0.0087266462599716,0.01125,20.0,88.05289561284965
0.8857545953871222,0.0087266462599716,0.01175,20.0,85.9872090606963
0.8857545953871222,0.0087266462599716,0.01225,20.0,84.05157914938562
0.8857545953871222,0.0087266462599716,0.01275,20.0,82.23299185537755
0.8857545953871222,0.0087266462599716,0.01325,20.0,80.52018152460415
0.8857545953871222,0.0087266462599716,0.01375,20.0,78.90334044452881
0.8857545953871222,0.0087266462599716,0.01425,20.0,77.37388523456681
0.8857545953871222,0.0087266462599716,0.01475,20.0,75.92426737590577
0.8857545953871222,0.0087266462599716,0.01525,20.0,74.5478183573975
0.8857545953871222,0.0087266462599716,0.01575,20.0,73.23862220752423
0.8857545953871222,0.0087266462599716,0.01625,20.0,71.99140987010117
0.8857545953871222,0.0087266462599716,0.01675,20.0,70.8014711360355
0.8857545953871222,0.0087266462599716,0.01725,20.0,69.66458078562245
0.8857545953871222,0.0087266462599716,0.01775,20.0,68.5769363102878
0.8857545953871222,0.0087266462599716,0.01825,20.0,67.5351051290185
0.8857545953871222,0.0087266462599716,0.01875,20.0,66.5352885648616
0.8857545953871222,0.0087266462599716,0.01925,20.0,65.57165622831866
0.8857545953871222,0.0087266462599716,0.01975,20.0,64.64174504448698
0.8857545953871222,0.0087266462599716,0.02025,20.0,63.74370228791828
0.8857545953871222,0.0087266462599716,0.02075,20.0,62.875793261186
0.8857545953871222,0.0087266462599716,0.0212499999999999,20.0,62.0363825730986
0.8857545953871222,0.0087266462599716,0.02175,20.0,61.22401889710536
0.8857545953871222,0.0087266462599716,0.02225,20.0,60.43744738232777
0.8857545953871222,0.0087266462599716,0.02275,20.0,59.67511476222726
0.8857545953871222,0.0087266462599716,0.02325,20.0,58.93601767504942
0.8857545953871222,0.0087266462599716,0.02375,20.0,58.21901628752212
0.8857545953871222,0.0087266462599716,0.02425,20.0,57.523084337132126
0.8857545953871222,0.0087266462599716,0.02475,20.0,56.84684191171997
0.8857545953871222,0.0087266462599716,0.02525,20.0,56.19026938038103
0.8857545953871222,0.0087266462599716,0.02575,20.0,55.55142522010954
0.8857545953871222,0.0087266462599716,0.02625,20.0,54.93058440674708
0.8857545953871222,0.0087266462599716,0.02675,20.0,54.32589363062208
0.8857545953871222,0.0087266462599716,0.02725,20.0,53.73778935385718
0.8857545953871222,0.0087266462599716,0.02775,20.0,53.16441550576275
0.8857545953871222,0.0087266462599716,0.02825,20.0,52.60610620137688
0.8857545953871222,0.0087266462599716,0.0287499999999999,20.0,52.06176721348973
0.8857545953871222,0.0087266462599716,0.0292499999999999,20.0,51.53083426591151
0.8857545953871222,0.0087266462599716,0.02975,20.0,51.012937924961165
0.8944812416470939,0.0087266462599716,0.01025,20.0,93.40584362921736
0.8944812416470939,0.0087266462599716,0.01075,20.0,91.01303060089757
0.8944812416470939,0.0087266462599716,0.01125,20.0,88.78440966275208
0.8944812416470939,0.0087266462599716,0.01175,20.0,86.7021378069726
0.8944812416470939,0.0087266462599716,0.01225,20.0,84.75096686368961
0.8944812416470939,0.0087266462599716,0.01275,20.0,82.91777831418781
0.8944812416470939,0.0087266462599716,0.01325,20.0,81.19121604766737
0.8944812416470939,0.0087266462599716,0.01375,20.0,79.56139360137779
0.8944812416470939,0.0087266462599716,0.01425,20.0,78.05989787073503
0.8944812416470939,0.0087266462599716,0.01475,20.0,76.55840214009228
0.8944812416470939,0.0087266462599716,0.01525,20.0,75.17090194079915
0.8944812416470939,0.0087266462599716,0.01575,20.0,73.85119460405447
0.8944812416470939,0.0087266462599716,0.01625,20.0,72.59396876634526
0.8944812416470939,0.0087266462599716,0.01675,20.0,71.39447639844322
0.8944812416470939,0.0087266462599716,0.01725,20.0,70.24845835471578
0.8944812416470939,0.0087266462599716,0.01775,20.0,69.15208159480612
0.8944812416470939,0.0087266462599716,0.01825,20.0,68.10188597616734
0.8944812416470939,0.0087266462599716,0.01875,20.0,67.094738940715
0.8944812416470939,0.0087266462599716,0.01925,20.0,66.12568596621385
0.8944812416470939,0.0087266462599716,0.01975,20.0,65.19038700582094
0.8944812416470939,0.0087266462599716,0.02025,20.0,64.28696115638753
0.8944812416470939,0.0087266462599716,0.02075,20.0,63.41367551164272
0.8944812416470939,0.0087266462599716,0.0212499999999999,20.0,62.56897522239703
0.8944812416470939,0.0087266462599716,0.02175,20.0,61.75141137710472
0.8944812416470939,0.0087266462599716,0.02225,20.0,60.959656943654
0.8944812416470939,0.0087266462599716,0.02275,20.0,60.19212330548442
0.8944812416470939,0.0087266462599716,0.02325,20.0,59.447922845754
0.8944812416470939,0.0087266462599716,0.02375,20.0,58.72581209503362
0.8944812416470939,0.0087266462599716,0.02425,20.0,58.02481900513321
0.8944812416470939,0.0087266462599716,0.02475,20.0,57.34418648906908
0.8944812416470939,0.0087266462599716,0.02525,20.0,56.682292408834414
0.8944812416470939,0.0087266462599716,0.02575,20.0,56.03899256707305
0.8944812416470939,0.0087266462599716,0.02625,20.0,55.41317940405059
0.8944812416470939,0.0087266462599716,0.02675,20.0,54.80418158825291
0.8944812416470939,0.0087266462599716,0.02725,20.0,54.21111720089235
0.8944812416470939,0.0087266462599716,0.02775,20.0,53.6336770776545
0.8944812416470939,0.0087266462599716,0.02825,20.0,53.07070680183848
0.8944812416470939,0.0087266462599716,0.0287499999999999,20.0,52.52206364620559
0.8944812416470939,0.0087266462599716,0.0292499999999999,20.0,51.986995207223536
0.8944812416470939,0.0087266462599716,0.02975,20.0,51.46476295093474
0.9032078879070656,0.0087266462599716,0.01025,20.0,94.19287186011256
0.9032078879070656,0.0087266462599716,0.01075,20.0,91.78053594433916
0.9032078879070656,0.0087266462599716,0.01125,20.0,89.53373181712679
0.9032078879070656,0.0087266462599716,0.01175,20.0,87.43447088246374
0.9032078879070656,0.0087266462599716,0.01225,20.0,85.46738055465475
0.9032078879070656,0.0087266462599716,0.01275,20.0,83.61923527589933
0.9032078879070656,0.0087266462599716,0.01325,20.0,81.87858627650803
0.9032078879070656,0.0087266462599716,0.01375,20.0,80.23546642632962
0.9032078879070656,0.0087266462599716,0.01425,20.0,78.68115282784912
0.9032078879070656,0.0087266462599716,0.01475,20.0,77.207974266398
0.9032078879070656,0.0087266462599716,0.01525,20.0,75.80915383892854
0.9032078879070656,0.0087266462599716,0.01575,20.0,74.47867941406551
0.9032078879070656,0.0087266462599716,0.01625,20.0,73.21119629097485
0.9032078879070656,0.0087266462599716,0.01675,20.0,72.00191769959045
0.9032078879070656,0.0087266462599716,0.01725,20.0,70.84654974242346
0.9032078879070656,0.0087266462599716,0.01775,20.0,69.7412281040146
0.9032078879070656,0.0087266462599716,0.01825,20.0,68.68246440936669
0.9032078879070656,0.0087266462599716,0.01875,20.0,67.66710054077822
0.9032078879070656,0.0087266462599716,0.01925,20.0,66.69189382730801
0.9032078879070656,0.0087266462599716,0.01975,20.0,65.75121473114575
0.9032078879070656,0.0087266462599716,0.02025,20.0,64.8424838119063
0.9032078879070656,0.0087266462599716,0.02075,20.0,63.96386704464531
0.9032078879070656,0.0087266462599716,0.0212499999999999,20.0,63.113889547286426
0.9032078879070656,0.0087266462599716,0.02175,20.0,62.29109848492264
0.9032078879070656,0.0087266462599716,0.02225,20.0,61.49402344746248
0.9032078879070656,0.0087266462599716,0.02275,20.0,60.72137268532869
0.9032078879070656,0.0087266462599716,0.02325,20.0,59.972125836526814
0.9032078879070656,0.0087266462599716,0.02375,20.0,59.24500384023867
0.9032078879070656,0.0087266462599716,0.02425,20.0,58.539056363584514
0.9032078879070656,0.0087266462599716,0.02475,20.0,57.85317720170212
0.9032078879070656,0.0087266462599716,0.02525,20.0,57.18672180994263
0.9032078879070656,0.0087266462599716,0.02575,20.0,56.53867180450193
0.9032078879070656,0.0087266462599716,0.02625,20.0,55.90794158805905
0.9032078879070656,0.0087266462599716,0.02675,20.0,55.29445932256661
0.9032078879070656,0.0087266462599716,0.02725,20.0,54.69670862634871
0.9032078879070656,0.0087266462599716,0.02775,20.0,54.11464661838816
0.9032078879070656,0.0087266462599716,0.02825,20.0,53.54733751024325
0.9032078879070656,0.0087266462599716,0.0287499999999999,20.0,52.9942314313796
0.9032078879070656,0.0087266462599716,0.0292499999999999,20.0,52.45477537610461
0.9032078879070656,0.0087266462599716,0.02975,20.0,51.9285112049017
0.9119345341670372,0.0087266462599716,0.01025,20.0,94.99918412757788
0.9119345341670372,0.0087266462599716,0.01075,20.0,92.56684694683936
0.9119345341670372,0.0087266462599716,0.01125,20.0,90.30141407969812
0.9119345341670372,0.0087266462599716,0.01175,20.0,88.18474777460212
0.9119345341670372,0.0087266462599716,0.01225,20.0,86.20134798148094
0.9119345341670372,0.0087266462599716,0.01275,20.0,84.33787948065199
0.9119345341670372,0.0087266462599716,0.01325,20.0,82.58279857314035
0.9119345341670372,0.0087266462599716,0.01375,20.0,80.92605548479486
0.9119345341670372,0.0087266462599716,0.01425,20.0,79.35885499088302
0.9119345341670372,0.0087266462599716,0.01475,20.0,77.87346226974934
0.9119345341670372,0.0087266462599716,0.01525,20.0,76.46304422669836
0.9119345341670372,0.0087266462599716,0.01575,20.0,75.12153887994855
0.9119345341670372,0.0087266462599716,0.01625,20.0,73.84354712945118
0.9119345341670372,0.0087266462599716,0.01675,20.0,72.62424251504203
0.9119345341670372,0.0087266462599716,0.01725,20.0,71.45929553584163
0.9119345341670372,0.0087266462599716,0.01775,20.0,70.3448098349652
0.9119345341670372,0.0087266462599716,0.01825,20.0,69.27726811316532
0.9119345341670372,0.0087266462599716,0.01875,20.0,68.25348606684845
0.9119345341670372,0.0087266462599716,0.01925,20.0,67.27057298133083
0.9119345341670372,0.0087266462599716,0.01975,20.0,66.32450545701597
0.9119345341670372,0.0087266462599716,0.02025,20.0,65.41043327184478
0.9119345341670372,0.0087266462599716,0.02075,20.0,64.52657579589572
0.9119345341670372,0.0087266462599716,0.0212499999999999,20.0,63.671299622697006
0.9119345341670372,0.0087266462599716,0.02175,20.0,62.84325284254486
0.9119345341670372,0.0087266462599716,0.02225,20.0,62.040940542590405
0.9119345341670372,0.0087266462599716,0.02275,20.0,61.26316992881164
0.9119345341670372,0.0087266462599716,0.02325,20.0,60.508854493903975
0.9119345341670372,0.0087266462599716,0.02375,20.0,59.77667285558461
0.9119345341670372,0.0087266462599716,0.02425,20.0,59.06582453175236
0.9119345341670372,0.0087266462599716,0.02475,20.0,58.37513575670193
0.9119345341670372,0.0087266462599716,0.02525,20.0,57.703540155789405
0.9119345341670372,0.0087266462599716,0.02575,20.0,57.05049873357081
0.9119345341670372,0.0087266462599716,0.02625,20.0,56.41553907120687
0.9119345341670372,0.0087266462599716,0.02675,20.0,55.796724883814825
0.9119345341670372,0.0087266462599716,0.02725,20.0,55.1949156913608
0.9119345341670372,0.0087266462599716,0.02775,20.0,54.60783511807571
0.9119345341670372,0.0087266462599716,0.02825,20.0,54.036209746668256
0.9119345341670372,0.0087266462599716,0.0287499999999999,20.0,53.47853377815651
0.9119345341670372,0.0087266462599716,0.0292499999999999,20.0,52.93478215166007
0.9119345341670372,0.0087266462599716,0.02975,20.0,52.40406338166724
0.9206611804270088,0.0087266462599716,0.01025,20.0,95.82538606774663
0.9206611804270088,0.0087266462599716,0.01075,20.0,93.37255422020868
0.9206611804270088,0.0087266462599716,0.01125,20.0,91.0880330689358
0.9206611804270088,0.0087266462599716,0.01175,20.0,88.9535320274467
0.9206611804270088,0.0087266462599716,0.01225,20.0,86.95342043699698
0.9206611804270088,0.0087266462599716,0.01275,20.0,85.07425071087374
0.9206611804270088,0.0087266462599716,0.01325,20.0,83.3043818791056
0.9206611804270088,0.0087266462599716,0.01375,20.0,81.63367948485296
0.9206611804270088,0.0087266462599716,0.01425,20.0,80.05327419200701
0.9206611804270088,0.0087266462599716,0.01475,20.0,78.55536600285274
0.9206611804270088,0.0087266462599716,0.01525,20.0,77.13306424490875
0.9206611804270088,0.0087266462599716,0.01575,20.0,75.78025585627186
0.9206611804270088,0.0087266462599716,0.01625,20.0,74.49149624244241
0.9206611804270088,0.0087266462599716,0.01675,20.0,73.26191827405697
0.9206611804270088,0.0087266462599716,0.01725,20.0,72.08715596859659
0.9206611804270088,0.0087266462599716,0.01775,20.0,70.96328013734407
0.9206611804270088,0.0087266462599716,0.01825,20.0,69.8867438432841
0.9206611804270088,0.0087266462599716,0.01875,20.0,68.85433595100866
0.9206611804270088,0.0087266462599716,0.01925,20.0,67.86314138783723
0.9206611804270088,0.0087266462599716,0.01975,20.0,66.91042535348015
0.9206611804270088,0.0087266462599716,0.02025,20.0,65.99108124567881
0.9206611804270088,0.0087266462599716,0.02075,20.0,65.10196019759665
0.9206611804270088,0.0087266462599716,0.0212499999999999,20.0,64.24148432309643
0.9206611804270088,0.0087266462599716,0.02175,20.0,63.40817125887581
0.9206611804270088,0.0087266462599716,0.02225,20.0,62.60071268538032
0.9206611804270088,0.0087266462599716,0.02275,20.0,61.817810993927104
0.9206611804270088,0.0087266462599716,0.02325,20.0,61.05838583965584
0.9206611804270088,0.0087266462599716,0.02375,20.0,60.32114081382273
0.9206611804270088,0.0087266462599716,0.02425,20.0,59.60520684105546
0.9206611804270088,0.0087266462599716,0.02475,20.0,58.909471135354345
0.9206611804270088,0.0087266462599716,0.02525,20.0,58.2332206732415
0.9206611804270088,0.0087266462599716,0.02575,20.0,57.57542303484439
0.9206611804270088,0.0087266462599716,0.02625,20.0,56.9350864399245
0.9206611804270088,0.0087266462599716,0.02675,20.0,56.3124487833074
0.9206611804270088,0.0087266462599716,0.02725,20.0,55.705003876449965
0.9206611804270088,0.0087266462599716,0.02775,20.0,55.11424863318524
0.9206611804270088,0.0087266462599716,0.02825,20.0,54.537311885799134
0.9206611804270088,0.0087266462599716,0.0287499999999999,20.0,53.97557030558514
0.9206611804270088,0.0087266462599716,0.0292499999999999,20.0,53.42707016188203
0.9206611804270088,0.0087266462599716,0.02975,20.0,52.892190496786746
0.9293878266869804,0.0087266462599716,0.01025,20.0,96.6721106187061
0.9293878266869804,0.0087266462599716,0.01075,20.0,94.19827500094034
0.9293878266869804,0.0087266462599716,0.01125,20.0,91.89419139717845
0.9293878266869804,0.0087266462599716,0.01175,20.0,89.7414125895259
0.9293878266869804,0.0087266462599716,0.01225,20.0,87.7241740662313
0.9293878266869804,0.0087266462599716,0.01275,20.0,85.82891308232014
0.9293878266869804,0.0087266462599716,0.01325,20.0,84.04388898054896
0.9293878266869804,0.0087266462599716,0.01375,20.0,82.35888051787597
0.9293878266869804,0.0087266462599716,0.01425,20.0,80.7649424058521
0.9293878266869804,0.0087266462599716,0.01475,20.0,79.25420785170616
0.9293878266869804,0.0087266462599716,0.01525,20.0,77.81972717492268
0.9293878266869804,0.0087266462599716,0.01575,20.0,76.45533496462677
0.9293878266869804,0.0087266462599716,0.01625,20.0,75.15554000176878
0.9293878266869804,0.0087266462599716,0.01675,20.0,73.9154334775496
0.9293878266869804,0.0087266462599716,0.01725,20.0,72.73061202159762
0.9293878266869804,0.0087266462599716,0.01775,20.0,71.59711279780171
0.9293878266869804,0.0087266462599716,0.01825,20.0,70.51135849517122
0.9293878266869804,0.0087266462599716,0.01875,20.0,69.47011047994411
0.9293878266869804,0.0087266462599716,0.01925,20.0,68.4704287164444
0.9293878266869804,0.0087266462599716,0.01975,20.0,67.50963733118083
0.9293878266869804,0.0087266462599716,0.02025,20.0,66.58465326729967
0.9293878266869804,0.0087266462599716,0.02075,20.0,65.69032624649556
0.9293878266869804,0.0087266462599716,0.0212499999999999,20.0,64.82467701956438
0.9293878266869804,0.0087266462599716,0.02175,20.0,63.98618408756776
0.9293878266869804,0.0087266462599716,0.02225,20.0,63.17359611776596
0.9293878266869804,0.0087266462599716,0.02275,20.0,62.38552747362344
0.9293878266869804,0.0087266462599716,0.02325,20.0,61.62106036827356
0.9293878266869804,0.0087266462599716,0.02375,20.0,60.87871415985229
0.9293878266869804,0.0087266462599716,0.02425,20.0,60.15770096871052
0.9293878266869804,0.0087266462599716,0.02475,20.0,59.45701465405784
0.9293878266869804,0.0087266462599716,0.02525,20.0,58.77571149343493
0.9293878266869804,0.0087266462599716,0.02575,20.0,58.11305207445423
0.9293878266869804,0.0087266462599716,0.02625,20.0,57.46840278726349
0.9293878266869804,0.0087266462599716,0.02675,20.0,56.84011166787927
0.9293878266869804,0.0087266462599716,0.02725,20.0,56.22886833127554
0.9293878266869804,0.0087266462599716,0.02775,20.0,55.63249022712533
0.9293878266869804,0.0087266462599716,0.02825,20.0,55.05204863333336
0.9293878266869804,0.0087266462599716,0.0287499999999999,20.0,54.48492231439782
0.9293878266869804,0.0087266462599716,0.0292499999999999,20.0,53.93255701290644
0.9293878266869804,0.0087266462599716,0.02975,20.0,53.39279053379951
0.938114472946952,0.0087266462599716,0.01025,20.0,97.54001956895635
0.938114472946952,0.0087266462599716,0.01075,20.0,95.0446546601981
0.938114472946952,0.0087266462599716,0.01125,20.0,92.72051914481136
0.938114472946952,0.0087266462599716,0.01175,20.0,90.54900525463847
0.938114472946952,0.0087266462599716,0.01225,20.0,88.51421127587994
0.938114472946952,0.0087266462599716,0.01275,20.0,86.60245642407436
0.938114472946952,0.0087266462599716,0.01325,20.0,84.80189786054537
0.938114472946952,0.0087266462599716,0.01375,20.0,83.10222538468403
0.938114472946952,0.0087266462599716,0.01425,20.0,81.49441585536086
0.938114472946952,0.0087266462599716,0.01475,20.0,79.97053401356283
0.938114472946952,0.0087266462599716,0.01525,20.0,78.52356969435624
0.938114472946952,0.0087266462599716,0.01575,20.0,77.14730382813293
0.938114472946952,0.0087266462599716,0.01625,20.0,75.83619740475214
0.938114472946952,0.0087266462599716,0.01675,20.0,74.5852988931703
0.938114472946952,0.0087266462599716,0.01725,20.0,73.39016659970298
0.938114472946952,0.0087266462599716,0.01775,20.0,72.24680319901921
0.938114472946952,0.0087266462599716,0.01825,20.0,71.1516002461807
0.938114472946952,0.0087266462599716,0.01875,20.0,70.1012909210765
0.938114472946952,0.0087266462599716,0.01925,20.0,69.09290960044385
0.938114472946952,0.0087266462599716,0.01975,20.0,68.1237571222467
0.938114472946952,0.0087266462599716,0.02025,20.0,67.19137081941844
0.938114472946952,0.0087266462599716,0.02075,20.0,66.29187729296846
0.938114472946952,0.0087266462599716,0.0212499999999999,20.0,65.42107630601241
0.938114472946952,0.0087266462599716,0.02175,20.0,64.57744971785742
0.938114472946952,0.0087266462599716,0.02225,20.0,63.759695244567794
0.938114472946952,0.0087266462599716,0.02275,20.0,62.966544401276686
0.938114472946952,0.0087266462599716,0.02325,20.0,62.19700946847088
0.938114472946952,0.0087266462599716,0.02375,20.0,61.44957093554119
0.938114472946952,0.0087266462599716,0.02425,20.0,60.72353079068712
0.938114472946952,0.0087266462599716,0.02475,20.0,60.017931854620805
0.938114472946952,0.0087266462599716,0.02525,20.0,59.331714646214586
0.938114472946952,0.0087266462599716,0.02575,20.0,58.66411762462005
0.938114472946952,0.0087266462599716,0.02625,20.0,58.01433044677583
0.938114472946952,0.0087266462599716,0.02675,20.0,57.3819621761933
0.938114472946952,0.0087266462599716,0.02725,20.0,56.76525560677579
0.938114472946952,0.0087266462599716,0.02775,20.0,56.16484236104972
0.938114472946952,0.0087266462599716,0.02825,20.0,55.57894347801687
0.938114472946952,0.0087266462599716,0.0287499999999999,20.0,55.00824009997275
0.938114472946952,0.0087266462599716,0.0292499999999999,20.0,54.45049238800362
0.938114472946952,0.0087266462599716,0.02975,20.0,53.90701523953132
0.9468411192069236,0.0087266462599716,0.01025,20.0,98.42980521383288
0.9468411192069236,0.0087266462599716,0.01075,20.0,95.9123683192321
0.9468411192069236,0.0087266462599716,0.01125,20.0,93.5676754374984
0.9468411192069236,0.0087266462599716,0.01175,20.0,91.37695420322804
0.9468411192069236,0.0087266462599716,0.01225,20.0,89.32416224217268
0.9468411192069236,0.0087266462599716,0.01275,20.0,87.39549775497332
0.9468411192069236,0.0087266462599716,0.01325,20.0,85.57901314586553
0.9468411192069236,0.0087266462599716,0.01375,20.0,83.86430701429458
0.9468411192069236,0.0087266462599716,0.01425,20.0,82.24227640406997
0.9468411192069236,0.0087266462599716,0.01475,20.0,80.70491586410299
0.9468411192069236,0.0087266462599716,0.01525,20.0,79.24515322042107
0.9468411192069236,0.0087266462599716,0.01575,20.0,77.8567143921172
0.9468411192069236,0.0087266462599716,0.01625,20.0,76.53401137329463
0.9468411192069236,0.0087266462599716,0.01675,20.0,75.2720488337712
0.9468411192069236,0.0087266462599716,0.01725,20.0,74.06634579054943
0.9468411192069236,0.0087266462599716,0.01775,20.0,72.9128695596866
0.9468411192069236,0.0087266462599716,0.01825,20.0,71.80797977753176
0.9468411192069236,0.0087266462599716,0.01875,20.0,70.7483807271281
0.9468411192069236,0.0087266462599716,0.01925,20.0,69.73108055263549
0.9468411192069236,0.0087266462599716,0.01975,20.0,68.75335621646224
0.9468411192069236,0.0087266462599716,0.02025,20.0,67.81272326789428
0.9468411192069236,0.0087266462599716,0.02075,20.0,66.90681904055678
0.9468411192069236,0.0087266462599716,0.0212499999999999,20.0,66.03091789202615
0.9468411192069236,0.0087266462599716,0.02175,20.0,65.18223691505436
0.9468411192069236,0.0087266462599716,0.02225,20.0,64.35938399356421
0.9468411192069236,0.0087266462599716,0.02275,20.0,63.56122864579264
0.9468411192069236,0.0087266462599716,0.02325,20.0,62.78653074726978
0.9468411192069236,0.0087266462599716,0.02375,20.0,62.03407142602477
0.9468411192069236,0.0087266462599716,0.02425,20.0,61.30303463336908
0.9468411192069236,0.0087266462599716,0.02475,20.0,60.5924640382245
0.9468411192069236,0.0087266462599716,0.02525,20.0,59.901404489420045
0.9468411192069236,0.0087266462599716,0.02575,20.0,59.228908585360735
0.9468411192069236,0.0087266462599716,0.02625,20.0,58.57428717017076
0.9468411192069236,0.0087266462599716,0.02675,20.0,57.936703349165455
0.9468411192069236,0.0087266462599716,0.02725,20.0,57.315853474118896
0.9468411192069236,0.0087266462599716,0.02775,20.0,56.71025122214168
0.9468411192069236,0.0087266462599716,0.02825,20.0,56.120143680194765
0.9468411192069236,0.0087266462599716,0.0287499999999999,20.0,55.54416904471343
0.9468411192069236,0.0087266462599716,0.0292499999999999,20.0,54.9827497975306
0.9468411192069236,0.0087266462599716,0.02975,20.0,54.43388920869769
0.9555677654668954,0.0087266462599716,0.01025,20.0,99.34219212913128
0.9555677654668954,0.0087266462599716,0.01075,20.0,96.80212257892708
0.9555677654668954,0.0087266462599716,0.01125,20.0,94.43635013466564
0.9555677654668954,0.0087266462599716,0.01175,20.0,92.22593365267583
0.9555677654668954,0.0087266462599716,0.01225,20.0,90.15468652528766
0.9555677654668954,0.0087266462599716,0.01275,20.0,88.2086828642997
0.9555677654668954,0.0087266462599716,0.01325,20.0,86.37586765587538
0.9555677654668954,0.0087266462599716,0.01375,20.0,84.64574598290712
0.9555677654668954,0.0087266462599716,0.01425,20.0,83.00913304673884
0.9555677654668954,0.0087266462599716,0.01475,20.0,81.45795142120484
0.9555677654668954,0.0087266462599716,0.01525,20.0,79.98506534819997
0.9555677654668954,0.0087266462599716,0.01575,20.0,78.58414433811352
0.9555677654668954,0.0087266462599716,0.01625,20.0,77.24955014476258
0.9555677654668954,0.0087266462599716,0.01675,20.0,75.97624252625387
0.9555677654668954,0.0087266462599716,0.01725,20.0,74.75970021227018
0.9555677654668954,0.0087266462599716,0.01775,20.0,73.59585426209814
0.9555677654668954,0.0087266462599716,0.01825,20.0,72.48103158259507
0.9555677654668954,0.0087266462599716,0.01875,20.0,71.41190682592935
0.9555677654668954,0.0087266462599716,0.01925,20.0,70.38546123734177
